city,city_ascii,state_id,state_name,county_fips,county_name
Persia,Persia,IA,Iowa,19085,Harrison
Hall Summit,Hall Summit,LA,Louisiana,22081,Red River
Plumville,Plumville,PA,Pennsylvania,42063,Indiana
Nashua,Nashua,MT,Montana,30105,Valley
Ridgeway,Ridgeway,IA,Iowa,19191,Winneshiek
Marble Rock,Marble Rock,IA,Iowa,19067,Floyd
Colburn,Colburn,IN,Indiana,18157,Tippecanoe
Schlater,Schlater,MS,Mississippi,28083,Leflore
Chapman,Chapman,NE,Nebraska,31121,Merrick
Belleville,Belleville,NY,New York,36045,Jefferson
Millport,Millport,NY,New York,36015,Chemung
Hager City,Hager City,WI,Wisconsin,55093,Pierce
Centertown,Centertown,MO,Missouri,29051,Cole
Easton,Easton,IL,Illinois,17125,Mason
Pleasure Bend,Pleasure Bend,LA,Louisiana,22095,St. John the Baptist
Oak City,Oak City,NC,North Carolina,37117,Martin
Wagon Mound,Wagon Mound,NM,New Mexico,35033,Mora
Old Monroe,Old Monroe,MO,Missouri,29113,Lincoln
Lindcove,Lindcove,CA,California,6107,Tulare
Sims,Sims,NC,North Carolina,37195,Wilson
Yankee Hill,Yankee Hill,NE,Nebraska,31109,Lancaster
East Cape Girardeau,East Cape Girardeau,IL,Illinois,17003,Alexander
Rembert,Rembert,SC,South Carolina,45085,Sumter
Newry,Newry,PA,Pennsylvania,42013,Blair
Spartansburg,Spartansburg,PA,Pennsylvania,42039,Crawford
Bagley,Bagley,IA,Iowa,19077,Guthrie
Applewold,Applewold,PA,Pennsylvania,42005,Armstrong
Coalton,Coalton,IL,Illinois,17135,Montgomery
Piffard,Piffard,NY,New York,36051,Livingston
Harrisburg,Harrisburg,MO,Missouri,29019,Boone
Charlo,Charlo,MT,Montana,30047,Lake
Maplewood Park,Maplewood Park,OH,Ohio,39155,Trumbull
Powers Lake,Powers Lake,ND,North Dakota,38013,Burke
Nichols,Nichols,WI,Wisconsin,55087,Outagamie
Stonefort,Stonefort,IL,Illinois,17199,Williamson
Blakesburg,Blakesburg,IA,Iowa,19179,Wapello
Custer,Custer,MI,Michigan,26105,Mason
Garner,Garner,AR,Arkansas,5145,White
Jansen,Jansen,CO,Colorado,8071,Las Animas
Willisburg,Willisburg,KY,Kentucky,21229,Washington
Rentz,Rentz,GA,Georgia,13175,Laurens
Alpena,Alpena,SD,South Dakota,46073,Jerauld
Davis,Davis,NC,North Carolina,37031,Carteret
Granada,Granada,MN,Minnesota,27091,Martin
Ross,Ross,TX,Texas,48309,McLennan
Manns Choice,Manns Choice,PA,Pennsylvania,42009,Bedford
Lumber City,Lumber City,PA,Pennsylvania,42087,Mifflin
Seminary,Seminary,MS,Mississippi,28031,Covington
Enon Valley,Enon Valley,PA,Pennsylvania,42073,Lawrence
Pine Ridge,Pine Ridge,AL,Alabama,1049,DeKalb
Jugtown,Jugtown,MD,Maryland,24043,Washington
Encinal,Encinal,NM,New Mexico,35006,Cibola
Larwill,Larwill,IN,Indiana,18183,Whitley
Pajaro Dunes,Pajaro Dunes,CA,California,6087,Santa Cruz
Clayville,Clayville,RI,Rhode Island,44007,Providence
Cecil,Cecil,GA,Georgia,13075,Cook
Wyatt,Wyatt,MO,Missouri,29133,Mississippi
Rockland,Rockland,ID,Idaho,16077,Power
Hodges,Hodges,AL,Alabama,1059,Franklin
Dunfermline,Dunfermline,IL,Illinois,17057,Fulton
Carytown,Carytown,MO,Missouri,29097,Jasper
Davenport,Davenport,NE,Nebraska,31169,Thayer
Deferiet,Deferiet,NY,New York,36045,Jefferson
Loma Vista,Loma Vista,TX,Texas,48427,Starr
New Trenton,New Trenton,IN,Indiana,18047,Franklin
Compton,Compton,IL,Illinois,17103,Lee
Rock City,Rock City,IL,Illinois,17177,Stephenson
Monson,Monson,CA,California,6107,Tulare
Malone,Malone,TX,Texas,48217,Hill
Callaghan,Callaghan,VA,Virginia,51005,Alleghany
Oaks,Oaks,OK,Oklahoma,40041,Delaware
Potlicker Flats,Potlicker Flats,PA,Pennsylvania,42087,Mifflin
Tynan,Tynan,TX,Texas,48025,Bee
Lancaster,Lancaster,KS,Kansas,20005,Atchison
Delta,Delta,AL,Alabama,1027,Clay
Red Cliff,Red Cliff,CO,Colorado,8037,Eagle
Cranfills Gap,Cranfills Gap,TX,Texas,48035,Bosque
Rewey,Rewey,WI,Wisconsin,55049,Iowa
Payne Gap,Payne Gap,KY,Kentucky,21133,Letcher
Canby,Canby,CA,California,6049,Modoc
Vandalia,Vandalia,MI,Michigan,26027,Cass
Poyen,Poyen,AR,Arkansas,5053,Grant
Ellenton,Ellenton,GA,Georgia,13071,Colquitt
Rayville,Rayville,MO,Missouri,29177,Ray
Broeck Pointe,Broeck Pointe,KY,Kentucky,21111,Jefferson
Osgood,Osgood,OH,Ohio,39037,Darke
Albright,Albright,WV,West Virginia,54077,Preston
Kylertown,Kylertown,PA,Pennsylvania,42033,Clearfield
Harpers Ferry,Harpers Ferry,WV,West Virginia,54037,Jefferson
Monroe,Monroe,NE,Nebraska,31141,Platte
Eugenio Saenz,Eugenio Saenz,TX,Texas,48427,Starr
Kingston Mines,Kingston Mines,IL,Illinois,17143,Peoria
Bear Dance,Bear Dance,MT,Montana,30047,Lake
Rader Creek,Rader Creek,MT,Montana,30043,Jefferson
Perry,Perry,AR,Arkansas,5105,Perry
Vergennes,Vergennes,IL,Illinois,17077,Jackson
Markleysburg,Markleysburg,PA,Pennsylvania,42051,Fayette
Hendrum,Hendrum,MN,Minnesota,27107,Norman
Westwood,Westwood,MO,Missouri,29189,St. Louis
Lawrence,Lawrence,NE,Nebraska,31129,Nuckolls
Shiloh,Shiloh,AL,Alabama,1049,DeKalb
Pollocksville,Pollocksville,NC,North Carolina,37103,Jones
Neilton,Neilton,WA,Washington,53027,Grays Harbor
Merino,Merino,CO,Colorado,8075,Logan
Westville,Westville,FL,Florida,12059,Holmes
Grand Beach,Grand Beach,MI,Michigan,26021,Berrien
Seltzer,Seltzer,PA,Pennsylvania,42107,Schuylkill
Fruithurst,Fruithurst,AL,Alabama,1029,Cleburne
Prairie Home,Prairie Home,MO,Missouri,29053,Cooper
Whatley,Whatley,AL,Alabama,1025,Clarke
Dixie,Dixie,WV,West Virginia,54067,Nicholas
Cave-In-Rock,Cave-In-Rock,IL,Illinois,17069,Hardin
Beaver Creek,Beaver Creek,MN,Minnesota,27133,Rock
Ephraim,Ephraim,WI,Wisconsin,55029,Door
Sherrodsville,Sherrodsville,OH,Ohio,39019,Carroll
Almira,Almira,WA,Washington,53043,Lincoln
Waukeenah,Waukeenah,FL,Florida,12065,Jefferson
Rushville,Rushville,MO,Missouri,29021,Buchanan
Strawberry,Strawberry,AR,Arkansas,5075,Lawrence
West Harrison,West Harrison,IN,Indiana,18029,Dearborn
Boligee,Boligee,AL,Alabama,1063,Greene
River Bottom,River Bottom,OK,Oklahoma,40101,Muskogee
Kimballton,Kimballton,IA,Iowa,19009,Audubon
Colome,Colome,SD,South Dakota,46123,Tripp
Empire,Empire,OH,Ohio,39081,Jefferson
Railroad,Railroad,PA,Pennsylvania,42133,York
Ebro,Ebro,FL,Florida,12133,Washington
Lenapah,Lenapah,OK,Oklahoma,40105,Nowata
Hawkins,Hawkins,WI,Wisconsin,55107,Rusk
Trenton,Trenton,NC,North Carolina,37103,Jones
New Hampshire,New Hampshire,OH,Ohio,39011,Auglaize
Finesville,Finesville,NJ,New Jersey,34041,Warren
De Soto,De Soto,WI,Wisconsin,55023,Crawford
Cairo,Cairo,MO,Missouri,29175,Randolph
Gonvick,Gonvick,MN,Minnesota,27029,Clearwater
West Peavine,West Peavine,OK,Oklahoma,40001,Adair
Rowesville,Rowesville,SC,South Carolina,45075,Orangeburg
Lakota,Lakota,IA,Iowa,19109,Kossuth
Bowlus,Bowlus,MN,Minnesota,27097,Morrison
Airport Road Addition,Airport Road Addition,TX,Texas,48047,Brooks
Luana,Luana,IA,Iowa,19043,Clayton
Yankee Hill,Yankee Hill,CA,California,6007,Butte
Covington,Covington,TX,Texas,48217,Hill
Tehuacana,Tehuacana,TX,Texas,48293,Limestone
Manderson-White Horse Creek,Manderson-White Horse Creek,SD,South Dakota,46102,Oglala Lakota
East Laurinburg,East Laurinburg,NC,North Carolina,37165,Scotland
Freeman Spur,Freeman Spur,IL,Illinois,17199,Williamson
Riverton,Riverton,IA,Iowa,19071,Fremont
Wedgewood,Wedgewood,MI,Michigan,26165,Wexford
Sautee-Nacoochee,Sautee-Nacoochee,GA,Georgia,13311,White
Casstown,Casstown,OH,Ohio,39109,Miami
Talala,Talala,OK,Oklahoma,40131,Rogers
Harcourt,Harcourt,IA,Iowa,19187,Webster
Buckingham,Buckingham,IL,Illinois,17091,Kankakee
Pacific Beach,Pacific Beach,WA,Washington,53027,Grays Harbor
Simms,Simms,OK,Oklahoma,40101,Muskogee
Dorrington,Dorrington,CA,California,6009,Calaveras
Waiohinu,Waiohinu,HI,Hawaii,15001,Hawaii
Biggsville,Biggsville,IL,Illinois,17071,Henderson
Lacassine,Lacassine,LA,Louisiana,22053,Jefferson Davis
Kaycee,Kaycee,WY,Wyoming,56019,Johnson
Dalton,Dalton,NE,Nebraska,31033,Cheyenne
Damascus,Damascus,OH,Ohio,39099,Mahoning
Burlington,Burlington,MI,Michigan,26025,Calhoun
Hartleton,Hartleton,PA,Pennsylvania,42119,Union
La Carla,La Carla,TX,Texas,48427,Starr
Cuylerville,Cuylerville,NY,New York,36051,Livingston
Anthoston,Anthoston,KY,Kentucky,21101,Henderson
Gordonville,Gordonville,AL,Alabama,1085,Lowndes
Quantico,Quantico,MD,Maryland,24045,Wicomico
Beatrice,Beatrice,AL,Alabama,1099,Monroe
Goodnews Bay,Goodnews Bay,AK,Alaska,2050,Bethel
Hickory,Hickory,KY,Kentucky,21083,Graves
Climax Springs,Climax Springs,MO,Missouri,29029,Camden
Coleman,Coleman,OK,Oklahoma,40069,Johnston
Nicut,Nicut,OK,Oklahoma,40135,Sequoyah
Staples,Staples,TX,Texas,48187,Guadalupe
Royal,Royal,IL,Illinois,17019,Champaign
Saline,Saline,LA,Louisiana,22013,Bienville
Siloam,Siloam,GA,Georgia,13133,Greene
Keyes,Keyes,OK,Oklahoma,40025,Cimarron
Altamont,Altamont,UT,Utah,49013,Duchesne
Reserve,Reserve,NM,New Mexico,35003,Catron
Hanley Falls,Hanley Falls,MN,Minnesota,27173,Yellow Medicine
Holland,Holland,IA,Iowa,19075,Grundy
Sparta,Sparta,KY,Kentucky,21077,Gallatin
Lake George,Lake George,MN,Minnesota,27057,Hubbard
Leach,Leach,OK,Oklahoma,40041,Delaware
Laketown,Laketown,UT,Utah,49033,Rich
Le Raysville,Le Raysville,PA,Pennsylvania,42015,Bradford
Oakford,Oakford,IL,Illinois,17129,Menard
Armstrong,Armstrong,MO,Missouri,29089,Howard
Buckman,Buckman,MN,Minnesota,27097,Morrison
Malverne Park Oaks,Malverne Park Oaks,NY,New York,36059,Nassau
Chula Vista,Chula Vista,TX,Texas,48061,Cameron
Stockport,Stockport,IA,Iowa,19177,Van Buren
Utica,Utica,MN,Minnesota,27169,Winona
Crosby,Crosby,MS,Mississippi,28005,Amite
Ridgeland,Ridgeland,WI,Wisconsin,55033,Dunn
Redvale,Redvale,CO,Colorado,8085,Montrose
Sebastopol,Sebastopol,MS,Mississippi,28123,Scott
Depauville,Depauville,NY,New York,36045,Jefferson
Cyrus,Cyrus,MN,Minnesota,27121,Pope
Arrowsmith,Arrowsmith,IL,Illinois,17113,McLean
Olde West Chester,Olde West Chester,OH,Ohio,39017,Butler
Kilbourne,Kilbourne,IL,Illinois,17125,Mason
Browntown,Browntown,WI,Wisconsin,55045,Green
Lamoille,Lamoille,NV,Nevada,32007,Elko
Albion,Albion,ID,Idaho,16031,Cassia
Matheny,Matheny,WV,West Virginia,54109,Wyoming
Seldovia,Seldovia,AK,Alaska,2122,Kenai Peninsula
Stratton,Stratton,OH,Ohio,39081,Jefferson
Yarrowsburg,Yarrowsburg,MD,Maryland,24043,Washington
Whiterocks,Whiterocks,UT,Utah,49047,Uintah
Ionia,Ionia,IA,Iowa,19037,Chickasaw
East Hodge,East Hodge,LA,Louisiana,22049,Jackson
Double Spring,Double Spring,NV,Nevada,32005,Douglas
Timberon,Timberon,NM,New Mexico,35035,Otero
Shirley,Shirley,AR,Arkansas,5141,Van Buren
Hollandale,Hollandale,WI,Wisconsin,55049,Iowa
Cape May Point,Cape May Point,NJ,New Jersey,34009,Cape May
Calvin,Calvin,OK,Oklahoma,40063,Hughes
White Oak,White Oak,MS,Mississippi,28143,Tunica
Washingtonville,Washingtonville,PA,Pennsylvania,42093,Montour
Lodgepole,Lodgepole,NE,Nebraska,31033,Cheyenne
Chesterhill,Chesterhill,OH,Ohio,39115,Morgan
Madaket,Madaket,MA,Massachusetts,25019,Nantucket
Ladora,Ladora,IA,Iowa,19095,Iowa
Dexter,Dexter,KS,Kansas,20035,Cowley
Annex,Annex,OR,Oregon,41045,Malheur
Freeborn,Freeborn,MN,Minnesota,27047,Freeborn
Bishop,Bishop,GA,Georgia,13219,Oconee
Panama,Panama,NE,Nebraska,31109,Lancaster
Marquez,Marquez,TX,Texas,48289,Leon
Cromwell,Cromwell,OK,Oklahoma,40133,Seminole
Oakley,Oakley,MI,Michigan,26145,Saginaw
Reeltown,Reeltown,AL,Alabama,1123,Tallapoosa
Donovan,Donovan,IL,Illinois,17075,Iroquois
St. Francisville,St. Francisville,MO,Missouri,29045,Clark
Humnoke,Humnoke,AR,Arkansas,5085,Lonoke
Numidia,Numidia,PA,Pennsylvania,42037,Columbia
Star Junction,Star Junction,PA,Pennsylvania,42051,Fayette
Weston,Weston,PA,Pennsylvania,42079,Luzerne
Oil Trough,Oil Trough,AR,Arkansas,5063,Independence
Everest,Everest,KS,Kansas,20013,Brown
Haugen,Haugen,WI,Wisconsin,55005,Barron
Loma Grande,Loma Grande,TX,Texas,48507,Zavala
Crown,Crown,PA,Pennsylvania,42031,Clarion
Fall River Mills,Fall River Mills,CA,California,6089,Shasta
Richland,Richland,TX,Texas,48349,Navarro
Catawba,Catawba,OH,Ohio,39023,Clark
Portage,Portage,UT,Utah,49003,Box Elder
Cainsville,Cainsville,MO,Missouri,29081,Harrison
Egan,Egan,SD,South Dakota,46101,Moody
Rippey,Rippey,IA,Iowa,19073,Greene
Bonesteel,Bonesteel,SD,South Dakota,46053,Gregory
Sky Valley,Sky Valley,GA,Georgia,13241,Rabun
Gackle,Gackle,ND,North Dakota,38047,Logan
Mitchell Heights,Mitchell Heights,WV,West Virginia,54045,Logan
Riverside,Riverside,WA,Washington,53047,Okanogan
North Acomita Village,North Acomita Village,NM,New Mexico,35006,Cibola
Byars,Byars,OK,Oklahoma,40087,McClain
Centerview,Centerview,MO,Missouri,29101,Johnson
Lerna,Lerna,IL,Illinois,17029,Coles
Burkettsville,Burkettsville,OH,Ohio,39107,Mercer
East Nicolaus,East Nicolaus,CA,California,6101,Sutter
Elizabethtown,Elizabethtown,IL,Illinois,17069,Hardin
Scott,Scott,OH,Ohio,39161,Van Wert
New Deal,New Deal,TN,Tennessee,47165,Sumner
Navajo Mountain,Navajo Mountain,UT,Utah,49037,San Juan
Hunker,Hunker,PA,Pennsylvania,42129,Westmoreland
Davenport,Davenport,ND,North Dakota,38017,Cass
Stickney,Stickney,SD,South Dakota,46003,Aurora
McEwensville,McEwensville,PA,Pennsylvania,42097,Northumberland
Pryorsburg,Pryorsburg,KY,Kentucky,21083,Graves
Silver Creek,Silver Creek,MN,Minnesota,27171,Wright
Malcom,Malcom,IA,Iowa,19157,Poweshiek
Riverbend,Riverbend,MT,Montana,30061,Mineral
Carbon,Carbon,TX,Texas,48133,Eastland
Waldo,Waldo,AL,Alabama,1121,Talladega
Bowles,Bowles,CA,California,6019,Fresno
Cary,Cary,MS,Mississippi,28125,Sharkey
Horseshoe Lake,Horseshoe Lake,AR,Arkansas,5035,Crittenden
Monterey Park Tract,Monterey Park Tract,CA,California,6099,Stanislaus
Toms Brook,Toms Brook,VA,Virginia,51171,Shenandoah
Bayside,Bayside,VA,Virginia,51001,Accomack
Spring Creek,Spring Creek,SD,South Dakota,46121,Todd
Delight,Delight,AR,Arkansas,5109,Pike
Newport Center,Newport Center,VT,Vermont,50019,Orleans
Allenwood,Allenwood,PA,Pennsylvania,42119,Union
Herman,Herman,NE,Nebraska,31177,Washington
Leland,Leland,IA,Iowa,19189,Winnebago
Bradshaw,Bradshaw,WV,West Virginia,54047,McDowell
Pamelia Center,Pamelia Center,NY,New York,36045,Jefferson
Kenton,Kenton,DE,Delaware,10001,Kent
Emigrant,Emigrant,MT,Montana,30067,Park
St. Thomas,St. Thomas,MO,Missouri,29051,Cole
Grand Junction,Grand Junction,TN,Tennessee,47069,Hardeman
Zaleski,Zaleski,OH,Ohio,39163,Vinton
Maurice,Maurice,IA,Iowa,19167,Sioux
New Hampton,New Hampton,MO,Missouri,29081,Harrison
Lake Ann,Lake Ann,MI,Michigan,26019,Benzie
Rollinsville,Rollinsville,CO,Colorado,8047,Gilpin
Alberta,Alberta,VA,Virginia,51025,Brunswick
Stonewall,Stonewall,NC,North Carolina,37137,Pamlico
Ardentown,Ardentown,DE,Delaware,10003,New Castle
Rowley,Rowley,IA,Iowa,19019,Buchanan
Glen Echo,Glen Echo,MD,Maryland,24031,Montgomery
Blue Mound,Blue Mound,KS,Kansas,20107,Linn
Deep River,Deep River,IA,Iowa,19157,Poweshiek
Searles,Searles,MN,Minnesota,27015,Brown
Arcadia,Arcadia,OK,Oklahoma,40109,Oklahoma
Castalia,Castalia,NC,North Carolina,37127,Nash
Protivin,Protivin,IA,Iowa,19089,Howard
Falcon,Falcon,NC,North Carolina,37051,Cumberland
Howe,Howe,IN,Indiana,18087,LaGrange
St. Charles,St. Charles,KY,Kentucky,21107,Hopkins
Elliott,Elliott,IL,Illinois,17053,Ford
Boykin,Boykin,AL,Alabama,1131,Wilcox
Hays,Hays,TX,Texas,48209,Hays
Grays River,Grays River,WA,Washington,53069,Wahkiakum
Wildwood,Wildwood,KY,Kentucky,21111,Jefferson
Rockville,Rockville,UT,Utah,49053,Washington
Thompson,Thompson,PA,Pennsylvania,42115,Susquehanna
Bartley,Bartley,NE,Nebraska,31145,Red Willow
Narrowsburg,Narrowsburg,NY,New York,36105,Sullivan
Lyons Switch,Lyons Switch,OK,Oklahoma,40001,Adair
Carson,Carson,ND,North Dakota,38037,Grant
Mapleton,Mapleton,IL,Illinois,17143,Peoria
Manchester,Manchester,IL,Illinois,17171,Scott
Athens,Athens,LA,Louisiana,22027,Claiborne
Bruning,Bruning,NE,Nebraska,31169,Thayer
Homeland,Homeland,FL,Florida,12105,Polk
Princeton,Princeton,KS,Kansas,20059,Franklin
Winston,Winston,MT,Montana,30007,Broadwater
Golf,Golf,FL,Florida,12099,Palm Beach
Conroy,Conroy,IA,Iowa,19095,Iowa
Savage,Savage,MT,Montana,30083,Richland
Brodnax,Brodnax,VA,Virginia,51025,Brunswick
Cedar Crest,Cedar Crest,PA,Pennsylvania,42087,Mifflin
Emery,Emery,UT,Utah,49015,Emery
Georgetown,Georgetown,MS,Mississippi,28029,Copiah
Fidelity,Fidelity,MO,Missouri,29097,Jasper
Freedom,Freedom,WY,Wyoming,56023,Lincoln
Prescott,Prescott,KS,Kansas,20107,Linn
Old Washington,Old Washington,OH,Ohio,39059,Guernsey
New Holland,New Holland,IL,Illinois,17107,Logan
Lake Lorraine,Lake Lorraine,WI,Wisconsin,55127,Walworth
Drake,Drake,ND,North Dakota,38049,McHenry
Paxtonville,Paxtonville,PA,Pennsylvania,42109,Snyder
Farmersburg,Farmersburg,IA,Iowa,19043,Clayton
Bradshaw,Bradshaw,NE,Nebraska,31185,York
Iliff,Iliff,CO,Colorado,8075,Logan
Hazleton,Hazleton,IN,Indiana,18051,Gibson
Interlochen,Interlochen,MI,Michigan,26055,Grand Traverse
Michigan City,Michigan City,ND,North Dakota,38063,Nelson
Fowlerton,Fowlerton,TX,Texas,48283,La Salle
Westfir,Westfir,OR,Oregon,41039,Lane
Bush,Bush,IL,Illinois,17199,Williamson
Garden City,Garden City,CO,Colorado,8123,Weld
Jemez Springs,Jemez Springs,NM,New Mexico,35043,Sandoval
Oakhurst,Oakhurst,TX,Texas,48407,San Jacinto
Lewistown,Lewistown,OH,Ohio,39091,Logan
Newcastle,Newcastle,UT,Utah,49021,Iron
Anderson,Anderson,AL,Alabama,1077,Lauderdale
Augusta,Augusta,MO,Missouri,29183,St. Charles
Palco,Palco,KS,Kansas,20163,Rooks
Roseland,Roseland,NE,Nebraska,31001,Adams
Smartsville,Smartsville,CA,California,6115,Yuba
Kelliher,Kelliher,MN,Minnesota,27007,Beltrami
Theodosia,Theodosia,MO,Missouri,29153,Ozark
Sumner,Sumner,MS,Mississippi,28135,Tallahatchie
Bellmont,Bellmont,IL,Illinois,17185,Wabash
Milton,Milton,IL,Illinois,17149,Pike
Hallam,Hallam,NE,Nebraska,31109,Lancaster
Island Park,Island Park,ID,Idaho,16043,Fremont
Milligan,Milligan,NE,Nebraska,31059,Fillmore
Parker,Parker,KS,Kansas,20107,Linn
Sobieski,Sobieski,WI,Wisconsin,55083,Oconto
Sawyerville,Sawyerville,IL,Illinois,17117,Macoupin
Mentasta Lake,Mentasta Lake,AK,Alaska,2261,Valdez-Cordova
Wingate,Wingate,IN,Indiana,18107,Montgomery
Jennings,Jennings,MI,Michigan,26113,Missaukee
Kiron,Kiron,IA,Iowa,19047,Crawford
Tajique,Tajique,NM,New Mexico,35057,Torrance
Lewistown Heights,Lewistown Heights,MT,Montana,30027,Fergus
Auburntown,Auburntown,TN,Tennessee,47015,Cannon
Conetoe,Conetoe,NC,North Carolina,37065,Edgecombe
Hiddenite,Hiddenite,NC,North Carolina,37003,Alexander
Allerton,Allerton,IL,Illinois,17019,Champaign
Sylvan Grove,Sylvan Grove,KS,Kansas,20105,Lincoln
Crayne,Crayne,KY,Kentucky,21055,Crittenden
Pajarito Mesa,Pajarito Mesa,NM,New Mexico,35001,Bernalillo
Navajo Dam,Navajo Dam,NM,New Mexico,35045,San Juan
Ragsdale,Ragsdale,IN,Indiana,18083,Knox
Fairfield,Fairfield,NC,North Carolina,37095,Hyde
Gumbranch,Gumbranch,GA,Georgia,13179,Liberty
Groveland Station,Groveland Station,NY,New York,36051,Livingston
County Line,County Line,AL,Alabama,1009,Blount
Gentryville,Gentryville,IN,Indiana,18147,Spencer
Crawfordsville,Crawfordsville,IA,Iowa,19183,Washington
Longdale,Longdale,OK,Oklahoma,40011,Blaine
Flatwoods,Flatwoods,WV,West Virginia,54007,Braxton
Lead Hill,Lead Hill,AR,Arkansas,5009,Boone
Henry,Henry,SD,South Dakota,46029,Codington
Rockport,Rockport,KY,Kentucky,21183,Ohio
Big Spring,Big Spring,MO,Missouri,29139,Montgomery
Tower City,Tower City,ND,North Dakota,38017,Cass
Vienna,Vienna,MD,Maryland,24019,Dorchester
Woodbury,Woodbury,PA,Pennsylvania,42009,Bedford
Gladstone,Gladstone,IL,Illinois,17071,Henderson
Bonnieville,Bonnieville,KY,Kentucky,21099,Hart
James City,James City,PA,Pennsylvania,42047,Elk
Uniontown,Uniontown,KS,Kansas,20011,Bourbon
Courtland,Courtland,KS,Kansas,20157,Republic
Wadsworth,Wadsworth,NY,New York,36051,Livingston
Miamiville,Miamiville,OH,Ohio,39025,Clermont
Lynn,Lynn,AR,Arkansas,5075,Lawrence
East Springfield,East Springfield,OH,Ohio,39081,Jefferson
Modale,Modale,IA,Iowa,19085,Harrison
Days Creek,Days Creek,OR,Oregon,41019,Douglas
Parnell,Parnell,IA,Iowa,19095,Iowa
Milledgeville,Milledgeville,TN,Tennessee,47109,McNairy
Shungnak,Shungnak,AK,Alaska,2188,Northwest Arctic
Chancellor,Chancellor,SD,South Dakota,46125,Turner
St. Hilaire,St. Hilaire,MN,Minnesota,27113,Pennington
Black Oak,Black Oak,AR,Arkansas,5031,Craighead
Barry,Barry,TX,Texas,48349,Navarro
Mount Clare,Mount Clare,IL,Illinois,17117,Macoupin
Toronto,Toronto,KS,Kansas,20207,Woodson
Fayette,Fayette,UT,Utah,49039,Sanpete
Blain,Blain,PA,Pennsylvania,42099,Perry
Dixie Inn,Dixie Inn,LA,Louisiana,22119,Webster
Defiance,Defiance,IA,Iowa,19165,Shelby
Climax,Climax,MN,Minnesota,27119,Polk
Pulaski,Pulaski,GA,Georgia,13043,Candler
Braden,Braden,TN,Tennessee,47047,Fayette
Wheeling,Wheeling,MO,Missouri,29117,Livingston
Coulter,Coulter,IA,Iowa,19069,Franklin
Sturgis,Sturgis,MS,Mississippi,28105,Oktibbeha
Jamestown,Jamestown,KS,Kansas,20029,Cloud
Murdock,Murdock,MN,Minnesota,27151,Swift
Ashland,Ashland,LA,Louisiana,22069,Natchitoches
Quinwood,Quinwood,WV,West Virginia,54025,Greenbrier
Stoney Point,Stoney Point,OK,Oklahoma,40135,Sequoyah
Gifford,Gifford,SC,South Carolina,45049,Hampton
Cragsmoor,Cragsmoor,NY,New York,36111,Ulster
Greensboro Bend,Greensboro Bend,VT,Vermont,50019,Orleans
Downing,Downing,WI,Wisconsin,55033,Dunn
Los Alvarez,Los Alvarez,TX,Texas,48427,Starr
High Bridge,High Bridge,KY,Kentucky,21113,Jessamine
Newington,Newington,GA,Georgia,13251,Screven
Langston,Langston,AL,Alabama,1071,Jackson
Worley,Worley,ID,Idaho,16055,Kootenai
Brookside,Brookside,CO,Colorado,8043,Fremont
Ambler,Ambler,AK,Alaska,2188,Northwest Arctic
Lindsay,Lindsay,NE,Nebraska,31141,Platte
La Escondida,La Escondida,TX,Texas,48427,Starr
Cove,Cove,UT,Utah,49005,Cache
Neosho Rapids,Neosho Rapids,KS,Kansas,20111,Lyon
New Ringgold,New Ringgold,PA,Pennsylvania,42107,Schuylkill
Hundred,Hundred,WV,West Virginia,54103,Wetzel
Hornsby,Hornsby,TN,Tennessee,47069,Hardeman
Renwick,Renwick,IA,Iowa,19091,Humboldt
Climax,Climax,GA,Georgia,13087,Decatur
Almyra,Almyra,AR,Arkansas,5001,Arkansas
East Gillespie,East Gillespie,IL,Illinois,17117,Macoupin
Tiro,Tiro,OH,Ohio,39033,Crawford
Garden,Garden,UT,Utah,49033,Rich
Maalaea,Maalaea,HI,Hawaii,15009,Maui
Knobel,Knobel,AR,Arkansas,5021,Clay
Stantonville,Stantonville,TN,Tennessee,47109,McNairy
Glencoe,Glencoe,LA,Louisiana,22101,St. Mary
Genoa,Genoa,WI,Wisconsin,55123,Vernon
